demand_id,demand_lat,demand_lon,Demand_received,Demand_reached,Demand_completed,Car_station,Call_type,Car_lat,Car_lon,DriveDistance,DriveTime
1178,38.7064799,-9.182237518,01-14-2023 19:57,01-14-2023 20:16,01-14-2023 20:53,300,3,38.7587573,-9.144669141,7154.7189,8.58566268
1179,38.7449113,-9.112432048,02-11-2023 06:21,02-11-2023 06:27,02-11-2023 07:15,301,3,38.7634168,-9.195664237,9476.221599,11.37146592
1180,38.7080442,-9.13589531,11-02-2023 05:22,11-02-2023 06:16,11-02-2023 07:07,305,3,38.7852904,-9.144065145,8632.947887,10.35953746
1181,38.7017849,-9.191283523,08-05-2023 16:54,08-05-2023 17:05,08-05-2023 17:40,304,3,38.7668505,-9.141300586,9118.700156,10.94244019
1182,38.747406,-9.114618852,06-28-2023 08:38,06-28-2023 08:49,06-28-2023 09:38,301,2,38.7670046,-9.114914372,2178.416411,2.614099693
1183,38.7637359,-9.12702601,03-01-2023 03:27,03-01-2023 04:12,03-01-2023 04:40,302,2,38.763134,-9.165793,4309.043776,5.170852531
1184,38.7696436,-9.180237146,12-01-2023 20:19,12-01-2023 20:28,12-01-2023 20:38,302,3,38.7677588,-9.193177065,1453.305405,1.743966485
1185,38.7805668,-9.174131783,12-23-2023 18:50,12-23-2023 19:32,12-23-2023 19:43,304,3,38.7769602,-9.154076304,2264.700326,2.717640392
1186,38.7431342,-9.151566957,09-05-2023 20:39,09-05-2023 21:34,09-05-2023 22:05,302,1,38.7743414,-9.175838179,4393.831625,5.27259795
1187,38.7784941,-9.134018867,07-15-2023 16:54,07-15-2023 17:08,07-15-2023 17:27,300,3,38.7508176,-9.100518242,4829.472997,5.795367596
1188,38.7415784,-9.116767828,09-30-2023 17:01,09-30-2023 17:41,09-30-2023 18:08,300,3,38.7556073,-9.168408755,5947.333755,7.136800506
1189,38.7764716,-9.166480564,03-17-2023 19:53,03-17-2023 20:11,03-17-2023 21:04,301,3,38.7225744,-9.134376223,6972.231338,8.366677606
1190,38.7507541,-9.13056081,01-21-2023 01:09,01-21-2023 01:30,01-21-2023 02:24,302,1,38.7588181,-9.090537387,4537.551652,5.445061983
1191,38.7663023,-9.094021929,11-29-2023 19:38,11-29-2023 19:51,11-29-2023 20:05,302,1,38.7583484,-9.101345322,1201.620817,1.441944981
1192,38.7490074,-9.115994247,11-22-2023 08:47,11-22-2023 09:06,11-22-2023 09:33,304,1,38.7484013,-9.125860494,1098.591937,1.318310324
1193,38.7490032,-9.132918207,02-01-2023 23:33,02-02-2023 00:13,02-02-2023 01:08,301,3,38.7802358,-9.172340685,5589.758157,6.707709788
1194,38.7404697,-9.097723846,11-02-2023 18:06,11-02-2023 18:28,11-02-2023 18:43,305,3,38.7331414,-9.097010145,818.3132948,0.981975954
1195,38.7481578,-9.125228168,08-11-2023 17:37,08-11-2023 17:56,08-11-2023 18:46,302,3,38.7628755,-9.160060839,4202.649921,5.043179905
1196,38.7566352,-9.09471074,12-20-2023 23:52,12-21-2023 00:34,12-21-2023 00:51,304,3,38.7753086,-9.178069801,9494.047965,11.39285756
1198,38.7458519,-9.169607179,11-09-2023 03:53,11-09-2023 04:15,11-09-2023 04:46,304,3,38.7513923,-9.130681828,4369.726255,5.243671506
1200,38.7463054,-9.115182019,06-07-2023 22:26,06-07-2023 22:48,06-07-2023 23:40,301,1,38.7238716,-9.127824051,2861.902311,3.434282773
1201,38.7712409,-9.161641694,12-31-2023 18:58,12-31-2023 19:46,12-31-2023 20:38,305,1,38.7370531,-9.115397623,6391.526271,7.669831526
1202,38.7828476,-9.136985071,05-15-2023 12:45,05-15-2023 13:20,05-15-2023 14:12,304,1,38.7854294,-9.177609107,4524.023528,5.428828234
1203,38.749053,-9.186269141,11-17-2023 09:30,11-17-2023 09:52,11-17-2023 10:18,302,3,38.7609935,-9.113569521,8188.018491,9.825622189
1204,38.7538779,-9.110605058,08-13-2023 17:09,08-13-2023 17:54,08-13-2023 18:42,300,2,38.7036204,-9.11877826,5658.948114,6.790737737
1205,38.7224671,-9.133509375,10-08-2023 16:55,10-08-2023 17:28,10-08-2023 18:20,304,1,38.7588235,-9.185168747,7020.676701,8.424812041
1206,38.7669853,-9.178532513,06-14-2023 22:15,06-14-2023 22:35,06-14-2023 23:13,305,1,38.7255496,-9.190129929,4782.09988,5.738519856
1207,38.7204433,-9.120932773,12-08-2023 00:48,12-08-2023 01:37,12-08-2023 01:50,305,1,38.7740053,-9.093870138,6669.519874,8.003423849
1208,38.7383695,-9.113467853,06-30-2023 01:22,06-30-2023 02:14,06-30-2023 02:27,301,3,38.7787858,-9.178353741,8495.888367,10.19506604
1209,38.7703708,-9.130124789,07-01-2023 00:13,07-01-2023 00:36,07-01-2023 01:08,301,3,38.7073773,-9.183782481,9196.595414,11.0359145
1210,38.7586092,-9.125541219,12-06-2023 14:44,12-06-2023 15:05,12-06-2023 15:40,302,1,38.7145891,-9.122388337,4904.882604,5.885859125
1211,38.7315934,-9.165384163,07-02-2023 03:06,07-02-2023 03:14,07-02-2023 04:09,300,1,38.7710672,-9.121731849,6540.8917,7.84907004
1212,38.7136451,-9.097180748,12-11-2023 15:11,12-11-2023 15:50,12-11-2023 16:32,304,2,38.7860107,-9.0902472,8079.472145,9.695366574
1213,38.7725867,-9.196594089,11-02-2023 08:27,11-02-2023 09:03,11-02-2023 09:38,305,3,38.720338,-9.176808858,6209.26145,7.45111374
1214,38.7713056,-9.183094612,04-15-2023 23:58,04-16-2023 00:15,04-16-2023 00:28,301,2,38.7324201,-9.197545856,4610.488009,5.53258561
1215,38.7110165,-9.118741432,02-21-2023 00:30,02-21-2023 01:17,02-21-2023 02:06,302,1,38.7368483,-9.10717213,3145.706182,3.774847418
1216,38.7649804,-9.185666988,06-10-2023 13:21,06-10-2023 14:12,06-10-2023 14:28,301,3,38.7722251,-9.159653014,3001.190365,3.601428438
1217,38.7468128,-9.146965491,09-07-2023 06:28,09-07-2023 07:17,09-07-2023 07:30,305,2,38.7461472,-9.194601059,5294.686178,6.353623413
1218,38.76646,-9.186281941,12-07-2023 02:58,12-07-2023 03:40,12-07-2023 04:12,302,3,38.7616775,-9.172477544,1623.670738,1.948404886
1219,38.7801192,-9.106311175,08-15-2023 08:59,08-15-2023 09:33,08-15-2023 09:44,302,2,38.7409353,-9.17619783,8904.670415,10.6856045
1220,38.778069,-9.191630247,08-01-2023 17:58,08-01-2023 18:17,08-01-2023 18:37,301,2,38.7708756,-9.120914173,7899.870919,9.479845102
1221,38.7805773,-9.137012751,03-28-2023 03:06,03-28-2023 03:12,03-28-2023 03:22,300,1,38.7836973,-9.117951219,2146.670434,2.576004521
1222,38.7107697,-9.186906205,09-10-2023 00:18,09-10-2023 00:43,09-10-2023 01:01,301,2,38.7670275,-9.132373014,8707.801987,10.44936238
1223,38.7066571,-9.151603682,01-29-2023 20:25,01-29-2023 20:51,01-29-2023 21:44,300,3,38.7811975,-9.109712311,9502.974751,11.4035697
1224,38.7370369,-9.113535631,01-12-2023 23:35,01-12-2023 23:53,01-12-2023 00:32,304,1,38.7413373,-9.177002638,7069.83336,8.483800032
1225,38.7697118,-9.129638295,12-21-2023 22:23,12-21-2023 22:53,12-21-2023 23:26,304,1,38.7862045,-9.167841971,4624.677967,5.549613561
1226,38.785158,-9.106139062,10-05-2023 00:15,10-05-2023 01:09,10-05-2023 01:26,302,1,38.7243683,-9.192261788,11715.81749,14.05898099
1227,38.7618542,-9.1351031,04-11-2023 17:56,04-11-2023 18:39,04-11-2023 19:15,304,1,38.7382847,-9.150041372,3101.302482,3.721562978
1228,38.742206,-9.116778693,05-31-2023 03:29,05-31-2023 04:09,05-31-2023 04:20,302,3,38.753057,-9.142093248,3061.008763,3.673210515
1229,38.776732,-9.096763082,08-09-2023 21:20,08-09-2023 21:38,08-09-2023 22:14,305,3,38.701031,-9.182661288,12724.87833,15.269854
1230,38.7597529,-9.121895086,07-04-2023 03:26,07-04-2023 04:03,07-04-2023 04:49,300,3,38.7815335,-9.102881931,3213.233192,3.85587983
1231,38.7699164,-9.170287993,06-22-2023 19:48,06-22-2023 20:17,06-22-2023 20:33,301,3,38.7555993,-9.092560764,8783.849952,10.54061994
1232,38.7649281,-9.141175564,02-11-2023 17:23,02-11-2023 17:54,02-11-2023 18:14,305,2,38.7889389,-9.185410682,5593.797314,6.712556776
1233,38.7658524,-9.119795403,08-21-2023 20:44,08-21-2023 21:17,08-21-2023 21:40,305,2,38.74279,-9.11920132,2563.982338,3.076778806
1234,38.7112022,-9.125152137,01-01-2023 06:01,01-01-2023 06:15,01-01-2023 06:30,301,2,38.7834732,-9.103730506,8377.539364,10.05304724
1235,38.7002821,-9.139938506,11-27-2023 09:05,11-27-2023 09:13,11-27-2023 09:33,300,3,38.77442,-9.106410979,9043.002344,10.85160281
1236,38.7211605,-9.17541572,07-01-2023 03:39,07-01-2023 04:00,07-01-2023 04:40,302,3,38.7019867,-9.1218325,6324.967332,7.589960798
1237,38.7636293,-9.198366957,06-01-2023 08:18,06-01-2023 08:24,06-01-2023 09:16,305,2,38.7097964,-9.193508943,6007.2469,7.20869628
1238,38.7023802,-9.143415027,09-14-2023 10:52,09-14-2023 11:41,09-14-2023 11:55,304,3,38.7263383,-9.134707153,2833.102114,3.399722537
1239,38.7527759,-9.116756273,01-14-2023 09:49,01-14-2023 10:35,01-14-2023 11:04,302,3,38.7558786,-9.112238945,609.06808,0.730881696
1240,38.7009233,-9.116507026,06-24-2023 05:25,06-24-2023 05:52,06-24-2023 06:43,305,2,38.7745961,-9.14224756,8673.298206,10.40795785
1241,38.7385087,-9.160703786,06-13-2023 12:07,06-13-2023 12:46,06-13-2023 13:12,301,1,38.7234404,-9.191774699,3837.845955,4.605415145
1242,38.7308331,-9.140079942,03-16-2023 00:45,03-16-2023 01:31,03-16-2023 01:53,300,1,38.7668235,-9.170839615,5261.778947,6.314134736
1243,38.7678907,-9.10386639,08-25-2023 08:44,08-25-2023 09:02,08-25-2023 09:56,302,3,38.7209913,-9.093187353,5345.769208,6.414923049
1244,38.7132181,-9.143671677,10-01-2023 04:52,10-01-2023 05:17,10-01-2023 06:00,300,3,38.7820866,-9.121757846,8032.118088,9.638541706
1245,38.7751079,-9.135210672,04-08-2023 02:53,04-08-2023 03:33,04-08-2023 04:13,305,3,38.7812853,-9.180919932,5126.2636,6.15151632
1246,38.7258825,-9.112132979,08-01-2023 08:51,08-01-2023 09:31,08-01-2023 09:50,300,1,38.7023164,-9.183295994,8331.375425,9.99765051
1247,38.7000222,-9.130068725,05-07-2023 15:34,05-07-2023 16:14,05-07-2023 16:54,300,3,38.7630982,-9.127937374,7014.20447,8.417045364
1248,38.702736,-9.166880005,02-14-2023 02:16,02-14-2023 03:08,02-14-2023 03:39,302,3,38.7641325,-9.141942707,7364.918347,8.837902016
1249,38.7805171,-9.19223736,01-08-2023 06:32,01-08-2023 07:17,01-08-2023 07:28,300,1,38.7304295,-9.161370495,6538.838323,7.846605987
1250,38.7549446,-9.125730045,11-01-2023 14:41,11-01-2023 15:28,11-01-2023 15:52,305,1,38.7006788,-9.149490959,6583.856053,7.900627264
1251,38.7869086,-9.130889214,03-21-2023 03:56,03-21-2023 04:19,03-21-2023 04:55,305,3,38.7130421,-9.134866967,8221.34355,9.86561226
1252,38.7253045,-9.104276884,05-08-2023 20:40,05-08-2023 21:22,05-08-2023 22:12,304,3,38.756191,-9.174650712,8541.414692,10.24969763
1253,38.7437721,-9.162554487,09-14-2023 10:48,09-14-2023 11:41,09-14-2023 12:06,301,3,38.7137397,-9.198922477,5241.91632,6.290299585
1254,38.7513122,-9.134357889,08-31-2023 22:07,08-31-2023 22:55,08-31-2023 23:43,302,2,38.7302875,-9.163620315,4004.595243,4.805514291
1255,38.7840571,-9.149220613,05-05-2023 03:38,05-05-2023 04:33,05-05-2023 05:01,301,2,38.7852538,-9.190590668,4599.749768,5.519699721
1256,38.7523019,-9.096006973,12-14-2023 04:02,12-14-2023 04:37,12-14-2023 04:50,300,3,38.7034493,-9.100496246,5452.305469,6.542766563
1257,38.7744928,-9.199288813,12-28-2023 04:42,12-28-2023 04:54,12-28-2023 05:27,300,3,38.7390105,-9.093732828,12376.44402,14.85173283
1258,38.7763361,-9.154572773,07-10-2023 21:54,07-10-2023 22:47,07-10-2023 23:10,300,3,38.7825844,-9.122317776,3651.429661,4.381715594
1259,38.7475564,-9.13332321,08-14-2023 04:15,08-14-2023 05:01,08-14-2023 05:14,304,2,38.7789669,-9.129744029,3513.522069,4.216226483
1260,38.7873641,-9.135211353,06-11-2023 15:37,06-11-2023 15:57,06-11-2023 16:36,301,2,38.7882679,-9.12147639,1529.791348,1.835749617
1261,38.7634621,-9.195023647,05-22-2023 03:12,05-22-2023 03:32,05-22-2023 04:22,305,3,38.7884556,-9.199733129,2826.634837,3.391961804
1262,38.7276228,-9.167089511,09-09-2023 17:19,09-09-2023 17:24,09-09-2023 18:06,302,3,38.7614992,-9.164697829,3774.360651,4.529232781
1263,38.718218,-9.193983981,10-18-2023 13:05,10-18-2023 13:48,10-18-2023 14:18,300,3,38.7767194,-9.16746011,7138.835721,8.566602865
1264,38.7765237,-9.197940945,12-21-2023 06:05,12-21-2023 06:11,12-21-2023 06:40,304,3,38.7232825,-9.106525883,11757.29755,14.10875706
1265,38.7233536,-9.161564701,01-24-2023 12:02,01-24-2023 12:16,01-24-2023 13:01,305,1,38.7186267,-9.19047288,3255.493325,3.90659199
1266,38.7370846,-9.112283906,11-11-2023 09:29,11-11-2023 09:50,11-11-2023 10:18,305,2,38.7127404,-9.189932865,9044.011435,10.85281372
1267,38.7307084,-9.164115412,02-20-2023 01:38,02-20-2023 02:18,02-20-2023 02:56,300,1,38.701734,-9.149887165,3587.498866,4.304998639
1268,38.777368,-9.096079657,05-08-2023 13:51,05-08-2023 14:44,05-08-2023 15:00,302,3,38.7378769,-9.110282965,4664.239066,5.597086879
1269,38.7248205,-9.107224732,05-04-2023 01:46,05-04-2023 02:28,05-04-2023 03:18,304,3,38.7357307,-9.122456795,2082.331479,2.498797775
1270,38.7057889,-9.109160655,03-14-2023 08:59,03-14-2023 09:37,03-14-2023 09:48,304,3,38.7237437,-9.195598858,9811.715615,11.77405874
1271,38.7595463,-9.150572479,01-20-2023 08:51,01-20-2023 09:24,01-20-2023 09:50,304,2,38.7740826,-9.188225214,4485.711675,5.38285401
1272,38.7473906,-9.105819586,06-11-2023 09:20,06-11-2023 10:14,06-11-2023 10:55,304,1,38.7533851,-9.094652873,1408.572325,1.69028679
1273,38.7310427,-9.116875777,10-16-2023 13:57,10-16-2023 14:46,10-16-2023 15:16,301,3,38.7781075,-9.199794686,10596.53154,12.71583785
1274,38.7755733,-9.179202734,02-08-2023 16:02,02-08-2023 16:27,02-08-2023 16:49,304,2,38.706178,-9.162603235,7930.101394,9.516121673
1275,38.7657599,-9.175831013,08-28-2023 06:11,08-28-2023 06:46,08-28-2023 07:16,301,1,38.7106113,-9.11035696,9514.056479,11.41686778
1276,38.7650681,-9.169027252,04-04-2023 03:03,04-04-2023 03:24,04-04-2023 04:04,304,2,38.7053794,-9.126821098,8124.633643,9.749560371
1277,38.7762268,-9.181531143,01-08-2023 04:54,01-08-2023 05:15,01-08-2023 05:57,305,3,38.7346194,-9.170097773,4795.615892,5.75473907
1278,38.7289281,-9.131789228,06-06-2023 09:56,06-06-2023 10:22,06-06-2023 11:14,301,2,38.722397,-9.199805036,7593.978641,9.112774369
1279,38.7084746,-9.195480566,07-20-2023 17:18,07-20-2023 17:43,07-20-2023 18:38,304,3,38.7503279,-9.099731097,11613.71151,13.93645381
1280,38.7605954,-9.143611005,11-28-2023 21:00,11-28-2023 21:43,11-28-2023 22:03,304,2,38.7374133,-9.092205893,6267.19049,7.520628588
1281,38.7141798,-9.173005019,06-08-2023 22:49,06-08-2023 23:36,06-08-2023 23:41,302,3,38.7092277,-9.097990012,8355.239442,10.02628733
1282,38.7173288,-9.121671982,11-09-2023 08:00,11-09-2023 08:23,11-09-2023 08:47,302,2,38.7004215,-9.155046351,4158.002903,4.989603484
1283,38.7327402,-9.170969634,01-17-2023 22:49,01-17-2023 23:42,01-17-2023 00:11,305,3,38.7055592,-9.131812389,5297.608746,6.357130495
1284,38.7695185,-9.192256522,08-17-2023 07:23,08-17-2023 07:47,08-17-2023 07:55,302,1,38.7351361,-9.131059025,7801.358599,9.361630319
1285,38.7091129,-9.091595215,03-30-2023 10:29,03-30-2023 10:55,03-30-2023 11:44,305,2,38.7327655,-9.16576679,8652.346404,10.38281569
1286,38.7265041,-9.172813952,12-21-2023 11:58,12-21-2023 12:21,12-21-2023 13:08,301,2,38.7696999,-9.090977244,10284.48618,12.34138342
1287,38.7560071,-9.157246843,02-20-2023 16:16,02-20-2023 16:55,02-20-2023 17:50,301,3,38.7684529,-9.183848254,3264.031535,3.916837842
1288,38.7170754,-9.15821834,10-09-2023 00:37,10-09-2023 00:56,10-09-2023 01:03,301,1,38.7797736,-9.189046876,7765.000391,9.318000469
1289,38.737299,-9.148320379,02-23-2023 11:22,02-23-2023 12:15,02-23-2023 12:56,305,3,38.7710653,-9.09954283,6593.280595,7.911936713
1290,38.7752732,-9.183102826,02-10-2023 18:15,02-10-2023 18:36,02-10-2023 19:10,304,3,38.7542148,-9.161543599,3349.428699,4.019314439
1291,38.7851721,-9.167387576,09-16-2023 08:59,09-16-2023 09:45,09-16-2023 10:36,300,3,38.7569925,-9.177619309,3331.906101,3.998287321
1292,38.7852784,-9.115277786,11-21-2023 23:19,11-21-2023 23:24,11-21-2023 00:08,305,3,38.745362,-9.169874024,7516.537047,9.019844456
1293,38.739132,-9.145974431,06-18-2023 17:48,06-18-2023 18:08,06-18-2023 19:01,300,1,38.7448485,-9.190827003,5025.193345,6.030232014
1294,38.7351275,-9.194879118,09-08-2023 22:18,09-08-2023 22:34,09-08-2023 23:24,302,1,38.7161174,-9.121897846,8381.715493,10.05805859
1295,38.7692224,-9.180502055,01-26-2023 21:16,01-26-2023 21:34,01-26-2023 21:48,301,3,38.7074092,-9.134247266,8580.317474,10.29638097
1296,38.7422806,-9.139855958,04-19-2023 19:52,04-19-2023 20:46,04-19-2023 21:31,300,3,38.7641465,-9.118143155,3424.746792,4.10969615
1297,38.7130445,-9.159023561,11-21-2023 13:42,11-21-2023 14:12,11-21-2023 14:46,305,3,38.7286471,-9.093974045,7434.593259,8.92151191
1298,38.7381084,-9.116971636,11-14-2023 02:21,11-14-2023 03:15,11-14-2023 04:03,304,3,38.754745,-9.153349521,4445.736397,5.334883677
1299,38.7478505,-9.185981389,02-11-2023 13:43,02-11-2023 14:06,02-11-2023 14:18,302,3,38.7889293,-9.093542297,11242.3312,13.49079744
1300,38.7177972,-9.188899463,12-10-2023 18:06,12-10-2023 19:01,12-10-2023 19:37,302,3,38.7422112,-9.134288834,6648.271622,7.977925946
1301,38.7860986,-9.161856298,03-30-2023 20:43,03-30-2023 21:01,03-30-2023 21:43,305,1,38.7510944,-9.099207051,7975.895711,9.571074853
1302,38.7500543,-9.122005367,06-21-2023 21:39,06-21-2023 22:04,06-21-2023 22:33,305,3,38.7614916,-9.167110782,5171.619389,6.205943267
1303,38.703191,-9.177139979,09-05-2023 10:20,09-05-2023 10:33,09-05-2023 11:05,301,3,38.7002252,-9.148791794,3167.784298,3.801341158
1304,38.7526636,-9.199859882,09-08-2023 07:25,09-08-2023 08:09,09-08-2023 09:01,300,3,38.744221,-9.179908994,2407.680746,2.889216896
1305,38.7227803,-9.101354511,09-20-2023 18:37,09-20-2023 18:45,09-20-2023 19:00,304,3,38.7099141,-9.173101858,8101.126637,9.721351964
1306,38.7635308,-9.174698954,09-12-2023 01:03,09-12-2023 01:10,09-12-2023 01:19,305,3,38.7378768,-9.110308252,7703.376105,9.244051326
1307,38.7450659,-9.194404194,07-02-2023 00:44,07-02-2023 00:56,07-02-2023 01:40,302,1,38.7588432,-9.142345817,5984.903372,7.181884046
1308,38.7544433,-9.16639232,01-30-2023 18:57,01-30-2023 19:38,01-30-2023 20:01,300,3,38.7574246,-9.18105802,1663.268215,1.995921859
1309,38.7035683,-9.098178362,05-03-2023 18:52,05-03-2023 19:23,05-03-2023 19:28,300,3,38.7708242,-9.165524527,10577.99378,12.69359254
1310,38.7446968,-9.193176249,12-03-2023 14:12,12-03-2023 14:34,12-03-2023 14:56,305,3,38.7518423,-9.12310399,7828.146807,9.393776168
1311,38.7442552,-9.181522495,11-09-2023 05:58,11-09-2023 06:42,11-09-2023 07:19,301,2,38.7570939,-9.162120547,2585.666937,3.102800325
1312,38.7308494,-9.104680309,07-27-2023 08:37,07-27-2023 09:03,07-27-2023 09:34,305,3,38.7383628,-9.196429263,10231.0206,12.27722472
1313,38.7373896,-9.127491525,09-23-2023 10:43,09-23-2023 10:52,09-23-2023 11:31,301,3,38.7609374,-9.172405244,5636.118329,6.763341995
1314,38.7238935,-9.192342758,02-15-2023 05:09,02-15-2023 05:38,02-15-2023 06:24,301,3,38.741216,-9.162940567,3792.687121,4.551224545
1315,38.7475875,-9.094628705,11-03-2023 01:17,11-03-2023 01:52,11-03-2023 02:47,304,3,38.7071283,-9.146206663,7285.526068,8.742631282
1316,38.738197,-9.198490354,03-18-2023 06:22,03-18-2023 06:34,03-18-2023 06:54,304,2,38.7036906,-9.09714925,11897.95345,14.27754414
1317,38.7894452,-9.111451573,12-04-2023 06:57,12-04-2023 07:14,12-04-2023 07:37,301,1,38.7001616,-9.144883465,10595.72241,12.7148669
1318,38.7324148,-9.170594364,04-18-2023 16:34,04-18-2023 17:00,04-18-2023 17:36,305,1,38.7763787,-9.134155271,6346.252948,7.615503537
1319,38.7095991,-9.100794346,07-24-2023 02:37,07-24-2023 03:17,07-24-2023 03:37,301,1,38.7179331,-9.095755721,1082.355201,1.298826241
1320,38.7100833,-9.100902576,07-04-2023 03:28,07-04-2023 03:33,07-04-2023 04:28,302,3,38.7878378,-9.114657937,8775.739971,10.53088797
1321,38.705784,-9.163802413,10-15-2023 18:27,10-15-2023 19:20,10-15-2023 19:36,305,3,38.7749771,-9.177926,7848.617608,9.418341129
1322,38.7426429,-9.160043221,11-20-2023 07:07,11-20-2023 07:35,11-20-2023 08:23,301,2,38.7028211,-9.155973948,4448.802323,5.338562788
1323,38.7387669,-9.103909932,12-14-2023 11:09,12-14-2023 11:56,12-14-2023 12:33,300,3,38.7162876,-9.164899463,7224.070753,8.668884903
1324,38.7868006,-9.134362041,06-08-2023 05:56,06-08-2023 06:07,06-08-2023 06:42,304,3,38.7510651,-9.144414778,4125.76273,4.950915276
1325,38.71365,-9.179352376,10-09-2023 18:31,10-09-2023 18:50,10-09-2023 19:16,302,2,38.7811845,-9.139835349,8696.230201,10.43547624
1326,38.7240936,-9.130596203,10-06-2023 15:16,10-06-2023 15:48,10-06-2023 16:19,300,2,38.7257997,-9.122622738,906.2219902,1.087466388
1327,38.7699905,-9.172442692,02-21-2023 10:47,02-21-2023 11:42,02-21-2023 12:29,304,3,38.7657285,-9.133148058,4392.77921,5.271335053
1328,38.7150356,-9.103616337,07-01-2023 16:55,07-01-2023 17:00,07-01-2023 17:35,301,2,38.7287959,-9.156762913,6101.424208,7.321709049
1329,38.7149587,-9.140254969,07-10-2023 06:30,07-10-2023 07:09,07-10-2023 07:38,300,2,38.7127315,-9.191219706,5669.575929,6.803491115
1330,38.7034892,-9.126618326,11-06-2023 23:31,11-06-2023 23:56,11-06-2023 00:26,300,3,38.7668945,-9.124517176,7050.669809,8.460803771
1331,38.7159842,-9.179490499,01-07-2023 03:54,01-07-2023 04:37,01-07-2023 04:54,300,2,38.7657033,-9.193950154,5754.672384,6.905606861
1332,38.7443072,-9.171824552,10-03-2023 04:38,10-03-2023 05:20,10-03-2023 05:46,304,3,38.7214183,-9.103072115,8053.398614,9.664078337
1333,38.7677973,-9.186705146,06-08-2023 15:43,06-08-2023 16:36,06-08-2023 17:16,304,1,38.7054794,-9.150390075,8016.123357,9.619348028
1334,38.7473668,-9.128301899,10-12-2023 16:30,10-12-2023 17:16,10-12-2023 17:36,301,1,38.7191745,-9.176025825,6160.328494,7.392394193
1335,38.7468179,-9.098840625,08-10-2023 19:19,08-10-2023 19:57,08-10-2023 20:05,302,1,38.7859593,-9.140185457,6327.55266,7.593063193
1336,38.7337155,-9.106350989,07-22-2023 15:07,07-22-2023 15:57,07-22-2023 16:06,301,1,38.7299826,-9.095306784,1295.658665,1.554790397
1337,38.7250594,-9.190344438,11-29-2023 09:27,11-29-2023 10:00,11-29-2023 10:13,301,3,38.717409,-9.152795781,4258.857882,5.110629458
1338,38.7686773,-9.097703891,08-07-2023 01:21,08-07-2023 01:33,08-07-2023 02:14,302,3,38.7761279,-9.186290765,9880.216898,11.85626028
